customer_id,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,snapshot_date,credit_history_age
cus_0x82a6,61989.72,,,,,4,"personal loan, payday loan, not specified, home equity loan",,18,10.43,,standard,1881.13,,yes,,293.8357135010099,high_spent_small_value_payments,220.58243339362872,2023-11-01,
cus_0x82a7,9766.965,,,,,3,"credit-builder loan, auto loan, debt consolidation loan",,,4.86,,bad,2223.4,,yes,,82.98061857377117,low_spent_small_value_payments,261.75904932643084,2023-01-01,
cus_0x82b,16784.74,,,,,4,"not specified, home equity loan, payday loan, debt consolidation loan",,17,29.57,,bad,4174.75,,yes,,,high_spent_medium_value_payments,284.18707806516204,2024-07-01,
cus_0x82b3,78435.64,,,,,1,personal loan,,9,9.52,,standard,1310.92,,no,,94.04473626992916,high_spent_large_value_payments,767.7111918526268,2024-10-01,
cus_0x82b6,,,,,,5,"student loan, not specified, home equity loan, payday loan, personal loan",,24,3.16,,unknown,1975.55,,yes,,65.054786084705,high_spent_medium_value_payments,511.1210395049202,2023-02-01,
cus_0x82bd,171280.88,,,,,1,mortgage loan,,,5.0,,good,421.66,,no,,1161.575363456436,low_spent_large_value_payments,408.83641139517,2023-11-01,
cus_0x82c1,30883.32,,,,,3,"mortgage loan, not specified, debt consolidation loan",,7,11.24,,standard,1891.76,,yes,,,high_spent_small_value_payments,367.1285086982792,2024-01-01,
cus_0x82c2,31151.46,,,,,2,"payday loan, personal loan",,6,10.47,,good,62.17,,no,,90.69369115684566,high_spent_medium_value_payments,364.806956200629,2024-08-01,
cus_0x82c4,81430.32,,,,,1,student loan,,18,16.75,,standard,794.73,,yes,,160.38895982092242,low_spent_large_value_payments,726.4149566226399,2023-03-01,
cus_0x82cc,7526.205,,,,,6,"credit-builder loan, home equity loan, personal loan, student loan, auto loan, debt consolidation loan",,22,15.55,,bad,2526.03,,yes,,70.39226038616498,unknown,243.86210006479254,2024-07-01,
cus_0x82d5,,,,,,5,"payday loan, auto loan, student loan, debt consolidation loan, credit-builder loan",,22,16.72,,bad,4085.14,,yes,,265.94699031331743,low_spent_large_value_payments,303.5464042879165,2023-05-01,
cus_0x82db,37062.36,,,,,3,"student loan, payday loan, auto loan",,11,11.1,,standard,2277.28,,yes,,157.38949180335808,high_spent_small_value_payments,257.9774029266871,2023-10-01,
cus_0x82e5,15116.91,,,,,6,"student loan, credit-builder loan, mortgage loan, home equity loan, not specified, auto loan",,16,13.84,,standard,391.93,,yes,,22.079240276364786,high_spent_large_value_payments,243.16946243421242,2024-12-01,
cus_0x82f2,14114.89,,,,,4,"personal loan, payday loan, debt consolidation loan, student loan",,14,18.37,,standard,1453.95,,yes,,122.8617238100408,low_spent_small_value_payments,229.5133736147777,2024-09-01,
cus_0x82fa,35603.8,,,,,4,"auto loan, home equity loan, personal loan, payday loan",,,22.12,,bad,4041.44,,yes,,137.18090265663636,low_spent_large_value_payments,295.17293782020124,2024-06-01,
cus_0x82fd,,,,,,4,"home equity loan, payday loan, personal loan, credit-builder loan",,23,0.59,,bad,2457.23,,yes,,109.77035856676814,high_spent_medium_value_payments,374.5752616043368,2023-10-01,
cus_0x82ff,35366.38,,,,,5,"credit-builder loan, mortgage loan, auto loan, student loan, not specified",,24,18.35,,bad,4456.34,,yes,,186.78575136377304,low_spent_medium_value_payments,234.072209803047,2024-05-01,
cus_0x8304,29216.96,,,,,6,"personal loan, auto loan, debt consolidation loan, student loan, home equity loan, mortgage loan",,19,23.37,,bad,4010.91,,yes,,160.00408332593852,high_spent_small_value_payments,249.02755531260243,2023-12-01,
cus_0x8327,28079.86,,,,,3,"home equity loan, auto loan, debt consolidation loan",,19,4.51,,standard,577.91,,no,,58.322980361127826,high_spent_small_value_payments,353.5869230465577,2023-03-01,
cus_0x832d,42052.74,,,,,3,"personal loan, home equity loan, credit-builder loan",,17,12.51,,standard,444.77,,yes,,116.6600890659519,high_spent_medium_value_payments,445.84432789345846,2023-01-01,
cus_0x8336,26738.26,,,,,6,"home equity loan, not specified, student loan, auto loan, debt consolidation loan, credit-builder loan",,13,22.85,,unknown,828.93,,yes,,234.58208127247602,low_spent_small_value_payments,174.97339577259322,2024-05-01,
cus_0x8337,89666.88,,,,,3,"mortgage loan, home equity loan, debt consolidation loan",,20,9.52,,standard,1155.94,,nm,,65.57484949892235,high_spent_large_value_payments,730.4874544521431,2024-10-01,
cus_0x833d,15528.29,,,,,5,"not specified, payday loan, mortgage loan, home equity loan, student loan",,14,8.69,,unknown,3025.44,,nm,,,low_spent_small_value_payments,280.4831676127481,2024-03-01,
cus_0x8340,59102.91,,,,,5,"credit-builder loan, auto loan, mortgage loan, home equity loan, personal loan",,25,18.48,,bad,3847.48,,nm,,36.27109592119876,high_spent_large_value_payments,416.8486842658317,2023-08-01,
cus_0x8343,35659.07,,,,,0,"",,8,11.84,,good,665.28,,no,,182.0175663323724,low_spent_large_value_payments,395.44135033429427,2025-01-01,
cus_0x8348,58089.39,,,,,5,"personal loan, mortgage loan, debt consolidation loan, auto loan, payday loan",,23,17.55,,unknown,2504.72,,yes,,165.74843506641554,low_spent_medium_value_payments,285.84499315866924,2024-08-01,
cus_0x8353,17235.115,,,,,1,payday loan,,10,11.37,,good,506.37,,no,,102.00540863026104,low_spent_small_value_payments,343.7403730259777,2024-12-01,
cus_0x8363,,,,,,3,"payday loan, personal loan, student loan",,18,19.44,,standard,2044.39,,yes,,176.9202023082141,high_spent_medium_value_payments,445.7404935182377,2024-05-01,
cus_0x836e,37353.58,,,,,7,"payday loan, not specified, home equity loan, auto loan, student loan, personal loan, debt consolidation loan",,18,14.510000000000002,,bad,3459.09,,yes,,183.2321374982708,low_spent_large_value_payments,207.10275677614482,2023-11-01,
cus_0x8370,,,,,,2,"auto loan, debt consolidation loan",,14,10.21,,bad,2186.19,,yes,,124.77920916558945,low_spent_small_value_payments,283.86032193565336,2023-01-01,
cus_0x8376,32446.8,,,,,1,mortgage loan,,11,5.11,,standard,395.19,,no,,153.47525369893316,high_spent_small_value_payments,360.6989413126442,2023-01-01,
cus_0x8380,17271.6,,,,,4,"student loan, credit-builder loan, not specified, auto loan",,27,9.2,,bad,2594.46,,yes,,92.69259769357521,low_spent_medium_value_payments,280.2541914047741,2024-05-01,
cus_0x8382,54378.51,,,,,4,"auto loan, home equity loan, debt consolidation loan, personal loan",,25,1.61,,bad,1482.64,,yes,,,high_spent_small_value_payments,300.8319670986822,2024-08-01,
cus_0x838c,10392.095,,,,,3,"credit-builder loan, debt consolidation loan, mortgage loan",,9,15.31,,standard,2684.33,,yes,,91.60554429340115,low_spent_medium_value_payments,283.4439401062056,2023-03-01,
cus_0x8391,13300.535,,,,,3,"student loan, mortgage loan, personal loan",,10,10.5,,standard,367.87,,yes,,76.85335808620928,low_spent_medium_value_payments,303.07136434955964,2023-12-01,
cus_0x8395,14839.245,,,,,2,"home equity loan, credit-builder loan",,7,8.06,,good,1408.61,,no,,93.0119130940107,low_spent_small_value_payments,246.97493711918796,2024-08-01,
cus_0x8398,15937.74,,,,,3,"not specified, auto loan, credit-builder loan",,22,19.26,,bad,2432.09,,yes,,61.038796202787644,high_spent_small_value_payments,274.95818718283385,2023-05-01,
cus_0x8399,71903.26,,,,,4,"student loan, personal loan, home equity loan, mortgage loan",,13,2.380000000000001,,standard,541.54,,yes,,218.25583685660737,high_spent_medium_value_payments,439.2819408893025,2023-06-01,
cus_0x839b,73119.46,,,,,4,"personal loan, home equity loan, not specified, mortgage loan",,3,1.1,,good,1194.38,,no,,559.1871897568869,unknown,573.0619258823549,2023-12-01,
cus_0x839e,14584.155,,,,,3,"mortgage loan, not specified, debt consolidation loan",,12,10.46,,standard,883.9,,nm,,53.14761878167202,unknown,298.0741776141168,2024-05-01,
cus_0x83a1,134328.90000000002,,,,,0,"",,7,3.76,,good,579.41,,nm,,199.90497255558626,high_spent_large_value_payments,1173.1025274444141,2024-05-01,
cus_0x83bd,17610.81,,,,,6,"auto loan, debt consolidation loan, personal loan, home equity loan, not specified, mortgage loan",,25,8.45,,bad,1798.75,,yes,,96.59069668804176,low_spent_small_value_payments,266.5033098365218,2023-08-01,
cus_0x83c5,62859.18000000001,,,,,5,"student loan, mortgage loan, credit-builder loan, payday loan, personal loan",,25,4.64,,bad,1634.56,,yes,,348.8898458446626,low_spent_medium_value_payments,230.2231227289322,2023-07-01,
cus_0x83cc,125047.24,,,,,0,"",,4,7.83,,good,1223.02,,no,,1106.690580089283,low_spent_medium_value_payments,930.5993937378283,2023-02-01,
cus_0x83d7,,,,,,0,"",,0,13.52,,good,1047.3,,no,,30.15806984963623,high_spent_medium_value_payments,427.65084681703047,2023-07-01,
cus_0x83dc,59759.68,,,,,4,"personal loan, credit-builder loan, mortgage loan, auto loan",,21,23.04,,bad,3676.39,,yes,,60.38737530422879,high_spent_large_value_payments,442.68329442532377,2024-02-01,
cus_0x83e,16295.73,,,,,3,"not specified, debt consolidation loan, mortgage loan",,12,19.55,,standard,2216.62,,yes,,171.3417659042907,low_spent_small_value_payments,205.6835443497777,2023-06-01,
cus_0x83e8,30377.05,,,,,1,credit-builder loan,,15,7.34,,standard,1435.2,,nm,,48.93755026142754,high_spent_small_value_payments,473.4866642701957,2023-12-01,
cus_0x83ea,14461.52,,,,,4,"home equity loan, student loan, payday loan, credit-builder loan",,14,18.75,,bad,2566.1,,yes,,121.69329674969536,low_spent_small_value_payments,227.49765108979332,2023-11-01,
cus_0x83ef,76079.16,,,,,3,"student loan, auto loan, not specified",,0,10.18,,good,731.36,,no,,,unknown,452.9892062385408,2023-07-01,
cus_0x83f,10333.895,,,,,4,"credit-builder loan, personal loan, student loan, not specified",,15,11.32,,standard,70.46,,yes,,,low_spent_large_value_payments,279.17940072716584,2024-12-01,
cus_0x83fe,79284.92,,,,,3,"auto loan, mortgage loan, not specified",,23,23.72,,bad,2761.46,,yes,,222.38400842499442,low_spent_medium_value_payments,325.8286117245385,2024-07-01,
cus_0x840a,21302.97,,,,,3,"student loan, payday loan, debt consolidation loan",,18,12.52,,unknown,481.28,,nm,,97.96171741849363,high_spent_small_value_payments,293.02378639256716,2023-10-01,
cus_0x840f,14856.35,,,,,1,home equity loan,,7,5.9,,good,1456.25,,no,,66.0846295146743,low_spent_small_value_payments,358.11160750669177,2024-12-01,
cus_0x8430,57744.68,,,,,2,"credit-builder loan, mortgage loan",,10,3.29,,good,674.36,,no,,203.2606945928529,low_spent_small_value_payments,379.3893364991629,2024-05-01,
cus_0x8433,33890.2,,,,,2,"mortgage loan, auto loan",,18,11.12,,standard,1289.03,,yes,,196.11277513827287,unknown,307.6166007262978,2023-04-01,
cus_0x843d,56911.28,,,,,5,"not specified, payday loan, mortgage loan, student loan, credit-builder loan",,16,29.98,,bad,4792.76,,yes,,268.8426527099392,low_spent_medium_value_payments,172.6601687887767,2023-03-01,
cus_0x843e,15617.35,,,,,3,"debt consolidation loan, auto loan, personal loan",,3,0.57,,good,258.68,,no,,154.33610509152206,low_spent_medium_value_payments,257.1580105916771,2024-10-01,
cus_0x8442,28199.86,,,,,4,"credit-builder loan, debt consolidation loan, payday loan, auto loan",,9,3.07,,good,500.84,,no,,237.31713023022735,unknown,176.7523436093393,2023-12-01,
cus_0x8448,57856.2,,,,,3,"personal loan, student loan, not specified",,22,1.02,,unknown,853.8,,no,,142.8560843002864,high_spent_medium_value_payments,428.208221804594,2023-11-01,
cus_0x8449,112938.08,,,,,1,not specified,,,9.48,,good,1398.69,,nm,,164.95448958556258,high_spent_large_value_payments,939.9295570218983,2024-01-01,
cus_0x844d,29170.78,,,,,2,"credit-builder loan, auto loan",,12,5.39,,good,1181.13,,no,,180.78183058871244,unknown,325.60614500148193,2024-03-01,
cus_0x8459,27316.86,,,,,1,mortgage loan,,21,10.05,,standard,761.67,,yes,,196.94040457475398,low_spent_small_value_payments,234.7677050793504,2023-09-01,
cus_0x8464,,,,,,6,"credit-builder loan, payday loan, debt consolidation loan, home equity loan, mortgage loan, auto loan",,10,16.89,,standard,524.79,,yes,,97.78746523946472,high_spent_small_value_payments,330.29353931367274,2024-05-01,
cus_0x846a,111295.16,,,,,1,home equity loan,,15,5.23,,standard,460.37,,yes,,64.93875432381739,high_spent_large_value_payments,1035.7896518397342,2023-01-01,
cus_0x847e,12997.515,,,,,3,"home equity loan, not specified, student loan",,20,12.57,,standard,286.42,,no,,130.17692412457131,low_spent_small_value_payments,262.0143003424431,2024-06-01,
cus_0x8484,44390.76,,,,,4,"auto loan, payday loan, student loan, not specified",,13,15.01,,unknown,24.73,,yes,,89.13661391787048,high_spent_medium_value_payments,365.7620674067248,2024-07-01,
cus_0x848d,143469.16,,,,,0,"",,19,7.94,,standard,790.97,,yes,,102.40519885545116,high_spent_large_value_payments,1306.6711344778826,2024-05-01,
cus_0x848e,7681.49,,,,,5,"student loan, mortgage loan, credit-builder loan, home equity loan, debt consolidation loan",,26,27.56,,bad,2678.79,,yes,,37.71160085575021,high_spent_small_value_payments,276.18440766654,2024-09-01,
cus_0x84a0,45783.32,,,,,0,"",,15,10.25,,standard,608.27,,no,,40.27800303986068,high_spent_medium_value_payments,574.049663626806,2023-01-01,
cus_0x84a2,15656.82,,,,,3,"mortgage loan, auto loan, debt consolidation loan",,16,0.88,,bad,1997.18,,nm,,,low_spent_small_value_payments,243.9335011293956,2024-03-01,
cus_0x84a6,22157.27,,,,,4,"personal loan, debt consolidation loan, mortgage loan, student loan",,11,14.37,,standard,1345.58,,yes,,50.250314134423405,high_spent_medium_value_payments,326.90273736682695,2024-03-01,
cus_0x84a9,21553.81,,,,,3,"student loan, auto loan, payday loan",,11,3.17,,good,1187.52,,nm,,27.406926168903023,high_spent_large_value_payments,357.4428127879438,2023-06-01,
cus_0x84ae,65929.12,,,,,2,"auto loan, payday loan",,8,17.76,,unknown,1329.17,,yes,,108.86506956485522,high_spent_medium_value_payments,641.1275735553943,2023-05-01,
cus_0x84b4,16665.49,,,,,4,"mortgage loan, debt consolidation loan, credit-builder loan, auto loan",,12,13.44,,standard,2679.6,,yes,,42.77148889100026,high_spent_small_value_payments,306.76089961071494,2023-11-01,
cus_0x84be,20802.77,,,,,3,"student loan, debt consolidation loan, personal loan",,19,11.2,,standard,2404.81,,yes,,44.37485742451325,low_spent_large_value_payments,326.88193011287046,2024-08-01,
cus_0x84c,39141.08,,,,,3,"personal loan, not specified, payday loan",,8,8.99,,unknown,1226.61,,no,,85.16683553526434,low_spent_large_value_payments,439.92633959309273,2024-05-01,
cus_0x84c9,88044.6,,,,,0,"",,1,10.57,,good,344.46,,no,,752.3535442106755,low_spent_small_value_payments,244.95145578932454,2024-02-01,
cus_0x84cc,38364.56,,,,,4,"home equity loan, not specified, payday loan, student loan",,9,11.7,,standard,2661.65,,yes,,290.8128971412596,low_spent_small_value_payments,171.19086667647582,2023-11-01,
cus_0x84d0,60371.84,,,,,5,"personal loan, auto loan, credit-builder loan, payday loan, student loan",,23,27.97,,bad,4106.36,,yes,,232.27728086551187,high_spent_medium_value_payments,286.90549298052593,2024-08-01,
cus_0x84f3,17573.035,,,,,2,"payday loan, not specified",,4,7.6,,good,429.5,,no,,95.89739891230172,low_spent_medium_value_payments,301.9290112050425,2024-01-01,
cus_0x84fe,30111.3,,,,,5,"auto loan, mortgage loan, personal loan, not specified, student loan",,20,6.31,,bad,3075.29,,yes,,227.34044832168428,low_spent_small_value_payments,196.15042574891174,2023-05-01,
cus_0x8506,19078.99,,,,,3,"payday loan, student loan, auto loan",,22,5.75,,bad,1367.42,,nm,,47.74020450916535,high_spent_medium_value_payments,344.1701740013797,2024-01-01,
cus_0x850b,40881.38,,,,,5,"auto loan, credit-builder loan, payday loan, debt consolidation loan, mortgage loan",,16,13.24,,standard,1693.51,,yes,,105.10891556680401,high_spent_medium_value_payments,382.43617178517263,2023-03-01,
cus_0x850f,14829.17,,,,,2,"auto loan, credit-builder loan",,17,7.07,,standard,300.47,,yes,,116.54833291232354,low_spent_small_value_payments,258.8930841383593,2024-05-01,
cus_0x851c,46679.76,,,,,2,"auto loan, home equity loan",,19,6.19,,standard,629.26,,yes,,,high_spent_medium_value_payments,463.9159985839978,2025-01-01,
cus_0x8525,53451.48,,,,,5,"student loan, auto loan, payday loan, home equity loan, credit-builder loan",,23,6.32,,bad,4431.55,,yes,,371.6592715994418,low_spent_small_value_payments,132.45446609289354,2024-09-01,
cus_0x8526,95596.35,,,,,2,"student loan, auto loan",,1,4.98,,unknown,1028.1,,no,,148.01159771677118,high_spent_large_value_payments,711.9652868319059,2023-03-01,
cus_0x8533,40287.78,,,,,2,"mortgage loan, debt consolidation loan",,5,1.95,,unknown,1298.6,,no,,28.596289458162182,high_spent_large_value_payments,500.0476702733467,2023-10-01,
cus_0x853c,46449.98,,,,,3,"not specified, student loan, debt consolidation loan",,18,3.5,,standard,1164.35,,no,,197.55953085013797,high_spent_small_value_payments,374.6559481341706,2023-08-01,
cus_0x853d,20028.04,,,,,2,"student loan, not specified",,19,2.85,,standard,528.22,,yes,,179.77640829243344,unknown,256.41078131333006,2024-01-01,
cus_0x854c,32434.64,,,,,2,"payday loan, student loan",,13,11.78,,standard,2620.89,,yes,,91.66899068667827,low_spent_large_value_payments,306.5447302346785,2023-04-01,
cus_0x8558,125062.92,,,,,1,payday loan,,9,10.49,,unknown,1424.96,,no,,515.1839370617105,low_spent_large_value_payments,705.9257691639798,2023-09-01,
cus_0x8559,95295.57,,,,,0,"",,17,11.14,,good,406.93,,no,,457.21921800905466,low_spent_large_value_payments,607.1105319909453,2024-01-01,
cus_0x8563,67503.36,,,,,1,payday loan,,17,9.52,,standard,323.93,,no,,,low_spent_large_value_payments,609.6354467403618,2024-10-01,
cus_0x856b,4175074.0,,,,,2,"home equity loan, not specified",,4,11.56,,good,840.94,,no,,164.32963352280495,high_spent_medium_value_payments,614.7629792276011,2023-04-01,
cus_0x856c,,,,,,7,"student loan, home equity loan, personal loan, mortgage loan, debt consolidation loan, not specified, auto loan",,19,21.63,,bad,3729.42,,yes,,720.8723894348236,low_spent_medium_value_payments,268.8892805927533,2023-09-01,
cus_0x857a,108818.2,,,,,3,"debt consolidation loan, not specified, auto loan",,16,4.5,,good,1210.88,,no,,807.1160509076972,unknown,183.31521956593892,2024-02-01,
cus_0x857b,121041.21,,,,,3,"personal loan, home equity loan, student loan",,8,4.59,,good,1036.21,,no,,210.01086237913572,high_spent_large_value_payments,868.8790827926229,2023-05-01,
cus_0x857e,52410.92,,,,,3,"credit-builder loan, not specified, personal loan",,18,8.63,,standard,361.32,,yes,,230.94727244771,low_spent_small_value_payments,187.96623707524913,2024-08-01,
cus_0x8588,144446.72,,,,,2,"student loan, auto loan",,13,4.26,,standard,1098.96,,no,,97.8039306707292,high_spent_large_value_payments,1153.1791240076504,2024-05-01,
cus_0x8590,14878.675,,,,,1,personal loan,,15,10.0,,standard,735.8,,nm,,89.37358844588489,unknown,303.2987168218668,2024-08-01,
cus_0x85a0,86571.09,,,,,0,"",,4,4.56,,unknown,1350.49,,no,,308.50634573996,high_spent_small_value_payments,688.51940426004,2023-04-01,
cus_0x85a2,30053.32,,,,,6,"personal loan, not specified, home equity loan, credit-builder loan, debt consolidation loan, mortgage loan",,20,14.96,,bad,1300.78,,yes,,146.13106729666802,low_spent_large_value_payments,218.84898355793823,2024-07-01,
cus_0x85a7,41504.48,,,,,4,"mortgage loan, not specified, home equity loan, payday loan",,4,10.08,,good,731.25,,no,,105.14243643760712,low_spent_medium_value_payments,410.484428950392,2024-11-01,
cus_0x85b2,143355.8,,,,,2,"home equity loan, auto loan",,5,2.81,,good,330.98,,nm,,181.24218604618173,high_spent_large_value_payments,974.4982709203276,2024-10-01,
cus_0x85b9,135445.2,,,,,2,"payday loan, not specified",,20,19.4,,standard,654.81,,yes,,693.0599434176494,low_spent_large_value_payments,495.53115228155576,2024-06-01,
cus_0x85ba,29944.64,,,,,1,personal loan,,13,1.41,,unknown,1337.15,,no,,82.39844883191692,high_spent_medium_value_payments,424.10253656810477,2024-11-01,
cus_0x85bb,20203.625,,,,,0,"",,6,4.07,,good,318.06,,no,,34.82558180835249,unknown,397.4379598583143,2023-05-01,
cus_0x85c0,53698.44,,,,,4,"mortgage loan, home equity loan, payday loan, auto loan",,,23.44,,bad,3436.19,,nm,,212.9620545887646,unknown,333.1082590484877,2024-02-01,
cus_0x85c6,14394.435,,,,,5,"auto loan, mortgage loan, not specified, debt consolidation loan, payday loan",,,10.18,,standard,159.41,,yes,,64.21663637538144,low_spent_medium_value_payments,307.51997310663836,2024-08-01,
cus_0x85cb,68475.24,,,,,5,"not specified, home equity loan, mortgage loan, debt consolidation loan, student loan",,24,3.2,,unknown,4116.64,,yes,,378.10494769770753,low_spent_small_value_payments,224.71363294296,2023-07-01,
cus_0x85d3,31305.26,,,,,0,"",,22,8.27,,standard,707.33,,no,,112.70683703143273,high_spent_medium_value_payments,419.970329635234,2025-01-01,
cus_0x85da,77751.8,,,,,4,"personal loan, mortgage loan, not specified, credit-builder loan",,21,10.12,,bad,2442.69,,yes,,226.7796536804936,high_spent_medium_value_payments,354.10814492716827,2024-11-01,
cus_0x85e7,102207.42,,,,,0,"",,6,11.07,,unknown,911.23,,no,,148.76870612358226,high_spent_medium_value_payments,954.6597938764177,2023-10-01,
cus_0x85f1,45109.52,,,,,4,"credit-builder loan, student loan, mortgage loan, auto loan",,12,8.71,,standard,651.79,,no,,108.62444254618708,high_spent_small_value_payments,459.6270647596923,2023-06-01,
cus_0x85f4,76714.08,,,,,2,"not specified, payday loan",,2,6.78,,good,1126.3,,no,,359.40339026674127,low_spent_medium_value_payments,459.49688484533834,2023-06-01,
cus_0x85fa,83126.24,,,,,3,"student loan, home equity loan, not specified",,20,10.56,,bad,2331.17,,yes,,180.13036288060195,high_spent_medium_value_payments,556.1648332208313,2023-02-01,
cus_0x860,24946.81,,,,,2,"personal loan, payday loan",,17,11.71,,standard,72.27,,yes,,45.17884036858744,high_spent_medium_value_payments,348.3416295472016,2024-10-01,
cus_0x8600,20002.88,,,,,4,"personal loan, auto loan, mortgage loan, student loan",,25,18.31,,bad,3571.7,,yes,,34.66290609052614,high_spent_large_value_payments,337.3629882027182,2023-07-01,
cus_0x8603,116897.68,,,,,1,home equity loan,,11,10.35,,good,742.09,,nm,,489.18627279759653,low_spent_large_value_payments,694.7616747150457,2024-10-01,
cus_0x8627,12549.985,,,,,1,not specified,,,3.87,,standard,803.44,,no,,30.31723326009714,low_spent_large_value_payments,312.61827727987867,2024-01-01,
cus_0x862b,145282.24,,,,,1,student loan,,12,1.55,,good,1417.24,,no,,1203.7758166339945,low_spent_medium_value_payments,187.3580735399287,2023-05-01,
cus_0x863b,56978.79,,,,,4,"credit-builder loan, personal loan, auto loan, not specified",,20,10.62,,standard,1319.37,,yes,,232.26653683419656,unknown,250.2325272958191,2024-01-01,
cus_0x864,34480.2,,,,,0,"",,11,9.85,,unknown,398.91,,yes,,93.69589590184195,low_spent_medium_value_payments,351.7615051724039,2024-10-01,
cus_0x8643,14205.09,,,,,4,"student loan, not specified, credit-builder loan, mortgage loan",,21,19.42,,unknown,4845.24,,yes,,45.089126057845725,low_spent_small_value_payments,304.5542284730413,2023-06-01,
cus_0x8647,21825.32,,,,,3,"student loan, personal loan, mortgage loan",,10,5.73,,unknown,428.44,,no,,49.73072658342201,high_spent_large_value_payments,336.4865280697237,2023-03-01,
cus_0x864a,134810.13,,,,,2,"payday loan, auto loan",,1,10.54,,good,744.97,,no,,207.1219273948547,high_spent_small_value_payments,952.8537241141136,2024-08-01,
cus_0x864c,43075.97,,,,,1,payday loan,,969,7.81,,good,228.63,,no,,28.564146918609772,high_spent_large_value_payments,529.29560925337,2023-06-01,
cus_0x864e,28806.44,,,,,5,"personal loan, mortgage loan, debt consolidation loan, student loan, payday loan",,19,12.26,,standard,332.57,,yes,,61.67655286235665,high_spent_small_value_payments,321.8420653293412,2024-08-01,
cus_0x8658,21202.09,,,,,1,credit-builder loan,,15,9.29,,standard,192.21,,yes,,44.73343914076599,high_spent_small_value_payments,394.3274411710832,2023-01-01,
cus_0x8666,19599.81,,,,,4,"auto loan, mortgage loan, personal loan, payday loan",,19,12.42,,standard,1825.52,,yes,,123.84854259586477,low_spent_small_value_payments,284.40667470650106,2024-09-01,
cus_0x8669,170759.4,,,,,3,"home equity loan, not specified, student loan",,1,3.15,,unknown,12.65,,no,,261.43870938963323,high_spent_medium_value_payments,1024.4960940391375,2024-11-01,
cus_0x866d,144962.44,,,,,3,"not specified, payday loan, student loan",,13,8.22,,unknown,1264.61,,yes,,966.1777799252147,low_spent_large_value_payments,268.7947079833044,2023-05-01,
cus_0x8672,30619.73,,,,,2,"home equity loan, debt consolidation loan",,18,9.88,,standard,1096.02,,yes,,74.38507272573979,low_spent_medium_value_payments,450.226330029493,2023-11-01,
cus_0x867d,144468.72,,,,,3,"debt consolidation loan, credit-builder loan, personal loan",,12,3.01,,unknown,539.74,,no,,338.36795292204897,high_spent_medium_value_payments,849.0389986625038,2023-12-01,
cus_0x868,19014.19,,,,,3,"debt consolidation loan, student loan, home equity loan",,,,,standard,2034.13,,yes,,145.4488044202501,low_spent_small_value_payments,209.6067468916708,2023-12-01,
cus_0x8681,38791.68,,,,,5,"debt consolidation loan, auto loan, credit-builder loan, not specified, personal loan",,23,3.44,,bad,3772.55,,yes,,73.1231873935801,unknown,295.77950921896013,2023-08-01,
cus_0x8684,22233.98,,,,,3,"credit-builder loan, not specified, auto loan",,0,10.24,,good,1320.47,,no,,195.69577088624558,low_spent_small_value_payments,248.0893715895609,2024-01-01,
cus_0x8688,88983.52,,,,,1,credit-builder loan,,,6.449999999999998,,good,1450.68,,no,,157.1733623751825,high_spent_large_value_payments,784.0244896810492,2024-11-01,
cus_0x868a,18214.24,,,,,3,"home equity loan, student loan, not specified",,16,4.91,,unknown,1079.55,,nm,,118.26368914660463,low_spent_small_value_payments,307.54866575341856,2024-06-01,
cus_0x8694,83330.32,,,,,5,"home equity loan, debt consolidation loan, payday loan, personal loan, not specified",,19,4.05,,bad,1538.13,,yes,,72.5640151702938,high_spent_large_value_payments,548.7118218277349,2023-05-01,
cus_0x86a,59072.52,,,,,5,"not specified, debt consolidation loan, student loan, payday loan, mortgage loan",,17,19.2,,unknown,2781.03,,yes,,93.0490713439787,high_spent_large_value_payments,409.9149304409915,2024-09-01,
cus_0x86a7,73926.36,,,,,6,"home equity loan, mortgage loan, credit-builder loan, payday loan, student loan, auto loan",,16,26.28,,bad,3978.9,,yes,,130.49545098840423,high_spent_large_value_payments,392.0138196232419,2023-03-01,
cus_0x86a8,35938.45,,,,,3,"credit-builder loan, debt consolidation loan, personal loan",,11,7.84,,standard,1438.83,,no,,194.13484332728746,unknown,261.9913847491451,2024-04-01,
cus_0x86ab,107677.98,,,,,2,"not specified, personal loan",,9,3.27,,standard,877.65,,no,,191.69817701492272,high_spent_large_value_payments,834.1275287702939,2024-10-01,
cus_0x86b0,31439.74,,,,,4,"auto loan, credit-builder loan, mortgage loan, debt consolidation loan",,19,13.25,,unknown,4207.63,,yes,,,low_spent_small_value_payments,272.932437289423,2024-03-01,
cus_0x86b2,90182.31,,,,,3,"home equity loan, auto loan, not specified",,2,6.47,,unknown,1283.66,,no,,249.98390320336932,low_spent_large_value_payments,633.136162336343,2024-03-01,
cus_0x86bc,30821.3,,,,,3,"mortgage loan, auto loan, home equity loan",,17,3.86,,unknown,603.03,,nm,,145.17615336006182,low_spent_small_value_payments,364.881687219348,2024-07-01,
